Temp,SpO2,SYS,DIA,Heart_rate,Anomaly
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,85,71,TRUE
26.4,99,142,72,71,TRUE
27.1,99,142,72,71,TRUE
26.6,99,142,72,71,TRUE
26.3,99,142,72,71,TRUE
26.7,98,142,72,71,TRUE
26.7,94,142,72,71,TRUE
26.8,99,142,87,71,TRUE
26.8,95,142,72,71,TRUE
27,99,142,72,71,TRUE
26.7,96,142,72,71,TRUE
26.7,97,142,72,71,TRUE
26.7,99,142,81,71,TRUE
26.7,94,142,72,71,TRUE
27,99,142,72,71,TRUE
26.3,99,142,72,71,TRUE
26.7,96,142,72,71,TRUE
26.4,99,142,72,71,TRUE
26.8,99,142,72,71,TRUE
27.1,99,142,72,71,TRUE
27.1,99,142,72,71,TRUE
26.9,99,142,72,71,TRUE
26.5,99,142,72,71,TRUE
26.8,99,142,83,71,TRUE
26.3,99,142,72,71,TRUE
26.4,99,142,72,71,TRUE
26.8,97,142,72,71,TRUE
26.8,99,142,86,71,TRUE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
27,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,95,142,72,71,TRUE
27,99,142,72,71,TRUE
26.8,95,142,72,71,TRUE
26.8,99,142,84,71,TRUE
26.8,94,142,72,71,TRUE
26.8,99,142,77,71,TRUE
26.8,98,142,72,71,TRUE
26.8,99,142,80,71,TRUE
26.8,99,142,82,71,TRUE
26.8,99,142,83,71,TRUE
27.2,99,142,72,71,TRUE
26.8,99,142,87,71,TRUE
26.8,99,142,82,71,TRUE
27.1,99,142,72,71,TRUE
26.7,99,142,80,71,TRUE
27.2,99,142,72,71,TRUE
26.4,99,142,72,71,TRUE
26.8,97,142,72,71,TRUE
26.3,99,142,72,71,TRUE
27.1,99,142,72,71,TRUE
26.8,95,142,72,71,TRUE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.9,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.8,99,142,72,71,TRUE
26.8,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.8,99,142,72,71,TRUE
26.8,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,TRUE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.5,99,142,72,71,FALSE
26.5,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.8,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.6,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
26.7,99,142,72,71,FALSE
