Temp,SpO2,Heart_rate,Anomaly
26.8,99,71,TRUE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,95,71,TRUE
27,99,71,TRUE
26.8,95,71,TRUE
26.8,99,71,TRUE
26.8,94,71,TRUE
26.8,99,71,TRUE
26.8,98,71,TRUE
26.8,99,71,TRUE
26.8,99,71,TRUE
26.8,99,71,TRUE
27.2,99,71,TRUE
26.8,99,71,TRUE
26.8,99,71,TRUE
27.1,99,71,TRUE
26.7,99,71,TRUE
27.2,99,71,TRUE
26.4,99,71,TRUE
26.8,97,71,TRUE
26.3,99,71,TRUE
27.1,99,71,TRUE
26.8,95,71,TRUE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.8,99,71,TRUE
26.8,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.8,99,71,TRUE
26.8,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.5,99,71,FALSE
26.5,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.3,99,71,TRUE
26.7,97,71,TRUE
26.5,99,71,TRUE
27.1,99,71,TRUE
26.9,99,71,TRUE
27,99,71,TRUE
26.6,99,71,TRUE
26.2,99,71,TRUE
26.6,97,71,TRUE
26.3,99,71,TRUE
26.6,99,71,TRUE
26.6,95,71,TRUE
26.5,99,71,TRUE
26.8,95,71,TRUE
27.1,99,71,TRUE
26.6,99,71,TRUE
26.6,97,71,TRUE
26.6,99,71,TRUE
26.2,99,71,TRUE
26.9,99,71,TRUE
26.7,99,71,TRUE
26.7,95,71,TRUE
26.7,96,71,TRUE
26.8,99,71,TRUE
26.6,98,71,TRUE
26.7,99,71,TRUE
27,99,71,TRUE
26.8,97,71,TRUE
26.7,99,71,TRUE
26.7,99,71,TRUE
26.7,98,71,TRUE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.6,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.7,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,TRUE
27.2,99,71,TRUE
26.6,99,71,TRUE
26.9,99,71,TRUE
26.9,97,71,TRUE
26.9,99,71,TRUE
26.9,99,71,TRUE
26.9,94,71,TRUE
27.2,99,71,TRUE
26.9,99,71,TRUE
26.9,95,71,TRUE
26.9,97,71,TRUE
26.6,99,71,TRUE
26.9,99,71,TRUE
26.9,99,71,TRUE
27.2,99,71,TRUE
26.8,99,71,TRUE
26.8,99,71,TRUE
26.8,96,71,TRUE
26.5,99,71,TRUE
26.8,99,71,TRUE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
27,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.9,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
26.8,99,71,FALSE
